[train]: no. 01 ,bandwidth, 95 ,[video_idx], 41 ,[Category], pant ,[Pred], sweater ,[Time], 0.014837503433227539
[train]: no. 04 ,bandwidth, 25 ,[video_idx], 163 ,[Category], towel ,[Pred], towel ,[Time], 0.37627339363098145
[train]: no. 04 ,bandwidth, 25 ,[video_idx], 164 ,[Category], towel ,[Pred], pant ,[Time], 0.3870866298675537
[train]: no. 04 ,bandwidth, 25 ,[video_idx], 165 ,[Category], towel ,[Pred], pant ,[Time], 0.3977694511413574
[train]: no. 04 ,bandwidth, 25 ,[video_idx], 166 ,[Category], towel ,[Pred], towel ,[Time], 0.40897560119628906
[train]: no. 04 ,bandwidth, 25 ,[video_idx], 167 ,[Category], towel ,[Pred], towel ,[Time], 0.42011308670043945
[train]: no. 04 ,bandwidth, 25 ,[video_idx], 168 ,[Category], towel ,[Pred], towel ,[Time], 0.4315032958984375
[train]: no. 04 ,bandwidth, 25 ,[video_idx], 169 ,[Category], towel ,[Pred], towel ,[Time], 0.44205737113952637
[train]: no. 04 ,bandwidth, 25 ,[video_idx], 170 ,[Category], towel ,[Pred], pant ,[Time], 0.45273876190185547
[train]: no. 04 ,bandwidth, 25 ,[video_idx], 201 ,[Category], tshirt ,[Pred], tshirt ,[Time], 0.46405482292175293
[train]: no. 04 ,bandwidth, 25 ,[video_idx], 202 ,[Category], tshirt ,[Pred], tshirt ,[Time], 0.47487950325012207
[train]: no. 04 ,bandwidth, 25 ,[video_idx], 203 ,[Category], tshirt ,[Pred], tshirt ,[Time], 0.4859492778778076
[train]: no. 04 ,bandwidth, 25 ,[video_idx], 204 ,[Category], tshirt ,[Pred], pant ,[Time], 0.49648237228393555
[train]: no. 04 ,bandwidth, 25 ,[video_idx], 205 ,[Category], tshirt ,[Pred], tshirt ,[Time], 0.5070979595184326
[train]: no. 04 ,bandwidth, 25 ,[video_idx], 206 ,[Category], tshirt ,[Pred], tshirt ,[Time], 0.5179052352905273
[train]: no. 04 ,bandwidth, 25 ,[video_idx], 207 ,[Category], tshirt ,[Pred], tshirt ,[Time], 0.5286877155303955
[train]: no. 04 ,bandwidth, 25 ,[video_idx], 208 ,[Category], tshirt ,[Pred], tshirt ,[Time], 0.5394079685211182
[train]: no. 04 ,bandwidth, 25 ,[video_idx], 209 ,[Category], tshirt ,[Pred], tshirt ,[Time], 0.5502395629882812
[train]: no. 04 ,bandwidth, 25 ,[video_idx], 210 ,[Category], tshirt ,[Pred], tshirt ,[Time], 0.5610227584838867
[train]: no. 01 ,bandwidth, 20 ,[video_idx], 41 ,[Category], pant ,[Pred], pant ,[Time], 0.010876178741455078
[train]: no. 01 ,bandwidth, 20 ,[video_idx], 42 ,[Category], pant ,[Pred], pant ,[Time], 0.02171635627746582
[train]: no. 01 ,bandwidth, 20 ,[video_idx], 43 ,[Category], pant ,[Pred], pant ,[Time], 0.033659934997558594
[train]: no. 01 ,bandwidth, 20 ,[video_idx], 44 ,[Category], pant ,[Pred], pant ,[Time], 0.0443270206451416
[train]: no. 01 ,bandwidth, 20 ,[video_idx], 45 ,[Category], pant ,[Pred], pant ,[Time], 0.05551266670227051
[train]: no. 01 ,bandwidth, 20 ,[video_idx], 46 ,[Category], pant ,[Pred], pant ,[Time], 0.06639885902404785
[train]: no. 01 ,bandwidth, 20 ,[video_idx], 47 ,[Category], pant ,[Pred], pant ,[Time], 0.0777432918548584
[train]: no. 01 ,bandwidth, 20 ,[video_idx], 48 ,[Category], pant ,[Pred], pant ,[Time], 0.08842945098876953
[train]: no. 01 ,bandwidth, 20 ,[video_idx], 49 ,[Category], pant ,[Pred], pant ,[Time], 0.09896349906921387
[train]: no. 01 ,bandwidth, 20 ,[video_idx], 50 ,[Category], pant ,[Pred], pant ,[Time], 0.11036872863769531
[train]: no. 01 ,bandwidth, 20 ,[video_idx], 81 ,[Category], shirt ,[Pred], pant ,[Time], 0.1209096908569336
[train]: no. 01 ,bandwidth, 20 ,[video_idx], 82 ,[Category], shirt ,[Pred], pant ,[Time], 0.13156342506408691
[train]: no. 01 ,bandwidth, 20 ,[video_idx], 83 ,[Category], shirt ,[Pred], pant ,[Time], 0.14209413528442383
[train]: no. 01 ,bandwidth, 20 ,[video_idx], 84 ,[Category], shirt ,[Pred], pant ,[Time], 0.1526639461517334
[train]: no. 01 ,bandwidth, 20 ,[video_idx], 85 ,[Category], shirt ,[Pred], pant ,[Time], 0.16315174102783203
[train]: no. 01 ,bandwidth, 20 ,[video_idx], 86 ,[Category], shirt ,[Pred], pant ,[Time], 0.17374515533447266
[train]: no. 01 ,bandwidth, 20 ,[video_idx], 87 ,[Category], shirt ,[Pred], sweater ,[Time], 0.18421435356140137
[train]: no. 01 ,bandwidth, 20 ,[video_idx], 88 ,[Category], shirt ,[Pred], pant ,[Time], 0.19465279579162598
[train]: no. 01 ,bandwidth, 20 ,[video_idx], 89 ,[Category], shirt ,[Pred], sweater ,[Time], 0.20523285865783691
[train]: no. 01 ,bandwidth, 20 ,[video_idx], 90 ,[Category], shirt ,[Pred], pant ,[Time], 0.21572327613830566
[train]: no. 01 ,bandwidth, 20 ,[video_idx], 121 ,[Category], sweater ,[Pred], pant ,[Time], 0.22618722915649414
[train]: no. 01 ,bandwidth, 20 ,[video_idx], 122 ,[Category], sweater ,[Pred], sweater ,[Time], 0.23763012886047363
[train]: no. 01 ,bandwidth, 20 ,[video_idx], 123 ,[Category], sweater ,[Pred], pant ,[Time], 0.2481236457824707
[train]: no. 01 ,bandwidth, 20 ,[video_idx], 124 ,[Category], sweater ,[Pred], sweater ,[Time], 0.25959134101867676
[train]: no. 01 ,bandwidth, 20 ,[video_idx], 125 ,[Category], sweater ,[Pred], sweater ,[Time], 0.27052950859069824
[train]: no. 01 ,bandwidth, 20 ,[video_idx], 126 ,[Category], sweater ,[Pred], pant ,[Time], 0.28094005584716797
[train]: no. 01 ,bandwidth, 20 ,[video_idx], 127 ,[Category], sweater ,[Pred], sweater ,[Time], 0.2915992736816406
[train]: no. 01 ,bandwidth, 20 ,[video_idx], 128 ,[Category], sweater ,[Pred], sweater ,[Time], 0.3025949001312256
[train]: no. 01 ,bandwidth, 20 ,[video_idx], 129 ,[Category], sweater ,[Pred], pant ,[Time], 0.3130772113800049
[train]: no. 01 ,bandwidth, 20 ,[video_idx], 130 ,[Category], sweater ,[Pred], sweater ,[Time], 0.3237431049346924
[train]: no. 01 ,bandwidth, 20 ,[video_idx], 161 ,[Category], towel ,[Pred], towel ,[Time], 0.3341994285583496
[train]: no. 01 ,bandwidth, 20 ,[video_idx], 162 ,[Category], towel ,[Pred], pant ,[Time], 0.3445560932159424
[train]: no. 01 ,bandwidth, 20 ,[video_idx], 163 ,[Category], towel ,[Pred], towel ,[Time], 0.3551509380340576
[train]: no. 01 ,bandwidth, 20 ,[video_idx], 164 ,[Category], towel ,[Pred], pant ,[Time], 0.36547088623046875
[train]: no. 01 ,bandwidth, 20 ,[video_idx], 165 ,[Category], towel ,[Pred], towel ,[Time], 0.3762631416320801
[train]: no. 01 ,bandwidth, 20 ,[video_idx], 166 ,[Category], towel ,[Pred], pant ,[Time], 0.38658714294433594
[train]: no. 01 ,bandwidth, 20 ,[video_idx], 167 ,[Category], towel ,[Pred], towel ,[Time], 0.3972752094268799
[train]: no. 01 ,bandwidth, 20 ,[video_idx], 168 ,[Category], towel ,[Pred], pant ,[Time], 0.4075918197631836
[train]: no. 01 ,bandwidth, 20 ,[video_idx], 169 ,[Category], towel ,[Pred], towel ,[Time], 0.4183676242828369
[train]: no. 01 ,bandwidth, 20 ,[video_idx], 170 ,[Category], towel ,[Pred], towel ,[Time], 0.429215669631958
[train]: no. 01 ,bandwidth, 20 ,[video_idx], 201 ,[Category], tshirt ,[Pred], tshirt ,[Time], 0.440105676651001
[train]: no. 01 ,bandwidth, 20 ,[video_idx], 202 ,[Category], tshirt ,[Pred], pant ,[Time], 0.45085692405700684
[train]: no. 01 ,bandwidth, 20 ,[video_idx], 203 ,[Category], tshirt ,[Pred], pant ,[Time], 0.4613335132598877
[train]: no. 01 ,bandwidth, 20 ,[video_idx], 204 ,[Category], tshirt ,[Pred], pant ,[Time], 0.4717748165130615
[train]: no. 01 ,bandwidth, 20 ,[video_idx], 205 ,[Category], tshirt ,[Pred], tshirt ,[Time], 0.48303914070129395
[train]: no. 01 ,bandwidth, 20 ,[video_idx], 206 ,[Category], tshirt ,[Pred], tshirt ,[Time], 0.4937446117401123
[train]: no. 01 ,bandwidth, 20 ,[video_idx], 207 ,[Category], tshirt ,[Pred], tshirt ,[Time], 0.5047321319580078
[train]: no. 01 ,bandwidth, 20 ,[video_idx], 208 ,[Category], tshirt ,[Pred], pant ,[Time], 0.5152556896209717
[train]: no. 01 ,bandwidth, 20 ,[video_idx], 209 ,[Category], tshirt ,[Pred], tshirt ,[Time], 0.5260696411132812
[train]: no. 01 ,bandwidth, 20 ,[video_idx], 210 ,[Category], tshirt ,[Pred], tshirt ,[Time], 0.5373082160949707
[train]: no. 02 ,bandwidth, 20 ,[video_idx], 41 ,[Category], pant ,[Pred], pant ,[Time], 0.011533498764038086
[train]: no. 02 ,bandwidth, 20 ,[video_idx], 42 ,[Category], pant ,[Pred], pant ,[Time], 0.022751808166503906
[train]: no. 02 ,bandwidth, 20 ,[video_idx], 43 ,[Category], pant ,[Pred], pant ,[Time], 0.033354997634887695
[train]: no. 02 ,bandwidth, 20 ,[video_idx], 44 ,[Category], pant ,[Pred], pant ,[Time], 0.04483175277709961
[train]: no. 02 ,bandwidth, 20 ,[video_idx], 45 ,[Category], pant ,[Pred], pant ,[Time], 0.05618739128112793
[train]: no. 02 ,bandwidth, 20 ,[video_idx], 46 ,[Category], pant ,[Pred], pant ,[Time], 0.06768226623535156
[train]: no. 02 ,bandwidth, 20 ,[video_idx], 47 ,[Category], pant ,[Pred], pant ,[Time], 0.07909488677978516
[train]: no. 02 ,bandwidth, 20 ,[video_idx], 48 ,[Category], pant ,[Pred], pant ,[Time], 0.09103918075561523
[train]: no. 02 ,bandwidth, 20 ,[video_idx], 49 ,[Category], pant ,[Pred], pant ,[Time], 0.10277056694030762
[train]: no. 02 ,bandwidth, 20 ,[video_idx], 50 ,[Category], pant ,[Pred], pant ,[Time], 0.11432075500488281
[train]: no. 02 ,bandwidth, 20 ,[video_idx], 81 ,[Category], shirt ,[Pred], shirt ,[Time], 0.12574219703674316
[train]: no. 02 ,bandwidth, 20 ,[video_idx], 82 ,[Category], shirt ,[Pred], shirt ,[Time], 0.1371772289276123
[train]: no. 02 ,bandwidth, 20 ,[video_idx], 83 ,[Category], shirt ,[Pred], pant ,[Time], 0.1480388641357422
[train]: no. 02 ,bandwidth, 20 ,[video_idx], 84 ,[Category], shirt ,[Pred], pant ,[Time], 0.15918803215026855
[train]: no. 02 ,bandwidth, 20 ,[video_idx], 85 ,[Category], shirt ,[Pred], shirt ,[Time], 0.17063188552856445
[train]: no. 02 ,bandwidth, 20 ,[video_idx], 86 ,[Category], shirt ,[Pred], shirt ,[Time], 0.1818375587463379
[train]: no. 02 ,bandwidth, 20 ,[video_idx], 87 ,[Category], shirt ,[Pred], pant ,[Time], 0.19212865829467773
[train]: no. 02 ,bandwidth, 20 ,[video_idx], 88 ,[Category], shirt ,[Pred], shirt ,[Time], 0.20326519012451172
[train]: no. 02 ,bandwidth, 20 ,[video_idx], 89 ,[Category], shirt ,[Pred], shirt ,[Time], 0.2140974998474121
[train]: no. 02 ,bandwidth, 20 ,[video_idx], 90 ,[Category], shirt ,[Pred], pant ,[Time], 0.22452735900878906
[train]: no. 02 ,bandwidth, 20 ,[video_idx], 121 ,[Category], sweater ,[Pred], pant ,[Time], 0.2348494529724121
[train]: no. 02 ,bandwidth, 20 ,[video_idx], 122 ,[Category], sweater ,[Pred], sweater ,[Time], 0.24558115005493164
[train]: no. 02 ,bandwidth, 20 ,[video_idx], 123 ,[Category], sweater ,[Pred], sweater ,[Time], 0.2562136650085449
[train]: no. 02 ,bandwidth, 20 ,[video_idx], 124 ,[Category], sweater ,[Pred], pant ,[Time], 0.26702117919921875
[train]: no. 02 ,bandwidth, 20 ,[video_idx], 125 ,[Category], sweater ,[Pred], sweater ,[Time], 0.2781994342803955
[train]: no. 02 ,bandwidth, 20 ,[video_idx], 126 ,[Category], sweater ,[Pred], sweater ,[Time], 0.2891199588775635
[train]: no. 02 ,bandwidth, 20 ,[video_idx], 127 ,[Category], sweater ,[Pred], sweater ,[Time], 0.3006110191345215
[train]: no. 02 ,bandwidth, 20 ,[video_idx], 128 ,[Category], sweater ,[Pred], sweater ,[Time], 0.31145644187927246
[train]: no. 02 ,bandwidth, 20 ,[video_idx], 129 ,[Category], sweater ,[Pred], sweater ,[Time], 0.3222014904022217
[train]: no. 02 ,bandwidth, 20 ,[video_idx], 130 ,[Category], sweater ,[Pred], sweater ,[Time], 0.33272361755371094
[train]: no. 02 ,bandwidth, 20 ,[video_idx], 161 ,[Category], towel ,[Pred], pant ,[Time], 0.343019962310791
[train]: no. 02 ,bandwidth, 20 ,[video_idx], 162 ,[Category], towel ,[Pred], pant ,[Time], 0.3532979488372803
[train]: no. 02 ,bandwidth, 20 ,[video_idx], 163 ,[Category], towel ,[Pred], pant ,[Time], 0.3636150360107422
[train]: no. 02 ,bandwidth, 20 ,[video_idx], 164 ,[Category], towel ,[Pred], pant ,[Time], 0.3739175796508789
[train]: no. 02 ,bandwidth, 20 ,[video_idx], 165 ,[Category], towel ,[Pred], pant ,[Time], 0.38430023193359375
[train]: no. 02 ,bandwidth, 20 ,[video_idx], 166 ,[Category], towel ,[Pred], pant ,[Time], 0.3945920467376709
[train]: no. 02 ,bandwidth, 20 ,[video_idx], 167 ,[Category], towel ,[Pred], pant ,[Time], 0.4048736095428467
[train]: no. 02 ,bandwidth, 20 ,[video_idx], 168 ,[Category], towel ,[Pred], pant ,[Time], 0.41524171829223633
[train]: no. 02 ,bandwidth, 20 ,[video_idx], 169 ,[Category], towel ,[Pred], pant ,[Time], 0.4255821704864502
[train]: no. 02 ,bandwidth, 20 ,[video_idx], 170 ,[Category], towel ,[Pred], pant ,[Time], 0.43585896492004395
[train]: no. 02 ,bandwidth, 20 ,[video_idx], 201 ,[Category], tshirt ,[Pred], tshirt ,[Time], 0.44733095169067383
[train]: no. 02 ,bandwidth, 20 ,[video_idx], 202 ,[Category], tshirt ,[Pred], tshirt ,[Time], 0.4585084915161133
[train]: no. 02 ,bandwidth, 20 ,[video_idx], 203 ,[Category], tshirt ,[Pred], tshirt ,[Time], 0.4690055847167969
[train]: no. 02 ,bandwidth, 20 ,[video_idx], 204 ,[Category], tshirt ,[Pred], tshirt ,[Time], 0.48038196563720703
[train]: no. 02 ,bandwidth, 20 ,[video_idx], 205 ,[Category], tshirt ,[Pred], tshirt ,[Time], 0.4916250705718994
[train]: no. 02 ,bandwidth, 20 ,[video_idx], 206 ,[Category], tshirt ,[Pred], pant ,[Time], 0.5022752285003662
[train]: no. 02 ,bandwidth, 20 ,[video_idx], 207 ,[Category], tshirt ,[Pred], tshirt ,[Time], 0.5135354995727539
[train]: no. 02 ,bandwidth, 20 ,[video_idx], 208 ,[Category], tshirt ,[Pred], pant ,[Time], 0.5239241123199463
[train]: no. 02 ,bandwidth, 20 ,[video_idx], 209 ,[Category], tshirt ,[Pred], tshirt ,[Time], 0.5352296829223633
[train]: no. 02 ,bandwidth, 20 ,[video_idx], 210 ,[Category], tshirt ,[Pred], tshirt ,[Time], 0.5465984344482422
[train]: no. 03 ,bandwidth, 20 ,[video_idx], 41 ,[Category], pant ,[Pred], pant ,[Time], 0.011153459548950195
[train]: no. 03 ,bandwidth, 20 ,[video_idx], 42 ,[Category], pant ,[Pred], pant ,[Time], 0.02262711524963379
[train]: no. 03 ,bandwidth, 20 ,[video_idx], 43 ,[Category], pant ,[Pred], pant ,[Time], 0.033548593521118164
[train]: no. 03 ,bandwidth, 20 ,[video_idx], 44 ,[Category], pant ,[Pred], pant ,[Time], 0.04399442672729492
[train]: no. 03 ,bandwidth, 20 ,[video_idx], 45 ,[Category], pant ,[Pred], pant ,[Time], 0.05440974235534668
[train]: no. 03 ,bandwidth, 20 ,[video_idx], 46 ,[Category], pant ,[Pred], pant ,[Time], 0.06490111351013184
[train]: no. 03 ,bandwidth, 20 ,[video_idx], 47 ,[Category], pant ,[Pred], pant ,[Time], 0.07545137405395508
[train]: no. 03 ,bandwidth, 20 ,[video_idx], 48 ,[Category], pant ,[Pred], pant ,[Time], 0.08611083030700684
[train]: no. 03 ,bandwidth, 20 ,[video_idx], 49 ,[Category], pant ,[Pred], pant ,[Time], 0.09691333770751953
[train]: no. 03 ,bandwidth, 20 ,[video_idx], 50 ,[Category], pant ,[Pred], pant ,[Time], 0.10747861862182617
[train]: no. 03 ,bandwidth, 20 ,[video_idx], 81 ,[Category], shirt ,[Pred], sweater ,[Time], 0.1182098388671875
[train]: no. 03 ,bandwidth, 20 ,[video_idx], 82 ,[Category], shirt ,[Pred], pant ,[Time], 0.12876510620117188
[train]: no. 03 ,bandwidth, 20 ,[video_idx], 83 ,[Category], shirt ,[Pred], shirt ,[Time], 0.13993525505065918
[train]: no. 03 ,bandwidth, 20 ,[video_idx], 84 ,[Category], shirt ,[Pred], shirt ,[Time], 0.15127921104431152
[train]: no. 03 ,bandwidth, 20 ,[video_idx], 85 ,[Category], shirt ,[Pred], sweater ,[Time], 0.16187763214111328
[train]: no. 03 ,bandwidth, 20 ,[video_idx], 86 ,[Category], shirt ,[Pred], shirt ,[Time], 0.17302584648132324
[train]: no. 03 ,bandwidth, 20 ,[video_idx], 87 ,[Category], shirt ,[Pred], shirt ,[Time], 0.18393802642822266
[train]: no. 03 ,bandwidth, 20 ,[video_idx], 88 ,[Category], shirt ,[Pred], pant ,[Time], 0.19443821907043457
[train]: no. 03 ,bandwidth, 20 ,[video_idx], 89 ,[Category], shirt ,[Pred], pant ,[Time], 0.20507049560546875
[train]: no. 03 ,bandwidth, 20 ,[video_idx], 90 ,[Category], shirt ,[Pred], shirt ,[Time], 0.216141939163208
[train]: no. 03 ,bandwidth, 20 ,[video_idx], 121 ,[Category], sweater ,[Pred], sweater ,[Time], 0.22699904441833496
[train]: no. 03 ,bandwidth, 20 ,[video_idx], 122 ,[Category], sweater ,[Pred], sweater ,[Time], 0.23840999603271484
[train]: no. 03 ,bandwidth, 20 ,[video_idx], 123 ,[Category], sweater ,[Pred], sweater ,[Time], 0.24958109855651855
[train]: no. 03 ,bandwidth, 20 ,[video_idx], 124 ,[Category], sweater ,[Pred], sweater ,[Time], 0.26074695587158203
[train]: no. 03 ,bandwidth, 20 ,[video_idx], 125 ,[Category], sweater ,[Pred], sweater ,[Time], 0.27204084396362305
[train]: no. 03 ,bandwidth, 20 ,[video_idx], 126 ,[Category], sweater ,[Pred], sweater ,[Time], 0.2830173969268799
[train]: no. 03 ,bandwidth, 20 ,[video_idx], 127 ,[Category], sweater ,[Pred], pant ,[Time], 0.29341673851013184
[train]: no. 03 ,bandwidth, 20 ,[video_idx], 128 ,[Category], sweater ,[Pred], sweater ,[Time], 0.3044438362121582
[train]: no. 03 ,bandwidth, 20 ,[video_idx], 129 ,[Category], sweater ,[Pred], sweater ,[Time], 0.315568208694458
[train]: no. 03 ,bandwidth, 20 ,[video_idx], 130 ,[Category], sweater ,[Pred], sweater ,[Time], 0.32635068893432617
[train]: no. 03 ,bandwidth, 20 ,[video_idx], 161 ,[Category], towel ,[Pred], towel ,[Time], 0.3376309871673584
[train]: no. 03 ,bandwidth, 20 ,[video_idx], 162 ,[Category], towel ,[Pred], towel ,[Time], 0.3487417697906494
[train]: no. 03 ,bandwidth, 20 ,[video_idx], 163 ,[Category], towel ,[Pred], towel ,[Time], 0.36000871658325195
[train]: no. 03 ,bandwidth, 20 ,[video_idx], 164 ,[Category], towel ,[Pred], towel ,[Time], 0.37137341499328613
[train]: no. 03 ,bandwidth, 20 ,[video_idx], 165 ,[Category], towel ,[Pred], towel ,[Time], 0.382232666015625
[train]: no. 03 ,bandwidth, 20 ,[video_idx], 166 ,[Category], towel ,[Pred], towel ,[Time], 0.3930237293243408
[train]: no. 03 ,bandwidth, 20 ,[video_idx], 167 ,[Category], towel ,[Pred], towel ,[Time], 0.4033961296081543
[train]: no. 03 ,bandwidth, 20 ,[video_idx], 168 ,[Category], towel ,[Pred], towel ,[Time], 0.4146859645843506
[train]: no. 03 ,bandwidth, 20 ,[video_idx], 169 ,[Category], towel ,[Pred], towel ,[Time], 0.4260871410369873
[train]: no. 03 ,bandwidth, 20 ,[video_idx], 170 ,[Category], towel ,[Pred], towel ,[Time], 0.4373495578765869
[train]: no. 03 ,bandwidth, 20 ,[video_idx], 201 ,[Category], tshirt ,[Pred], pant ,[Time], 0.44757747650146484
[train]: no. 03 ,bandwidth, 20 ,[video_idx], 202 ,[Category], tshirt ,[Pred], tshirt ,[Time], 0.4585294723510742
[train]: no. 03 ,bandwidth, 20 ,[video_idx], 203 ,[Category], tshirt ,[Pred], pant ,[Time], 0.4691441059112549
[train]: no. 03 ,bandwidth, 20 ,[video_idx], 204 ,[Category], tshirt ,[Pred], pant ,[Time], 0.4797382354736328
[train]: no. 03 ,bandwidth, 20 ,[video_idx], 205 ,[Category], tshirt ,[Pred], pant ,[Time], 0.49024081230163574
[train]: no. 03 ,bandwidth, 20 ,[video_idx], 206 ,[Category], tshirt ,[Pred], pant ,[Time], 0.5007047653198242
[train]: no. 03 ,bandwidth, 20 ,[video_idx], 207 ,[Category], tshirt ,[Pred], tshirt ,[Time], 0.5119938850402832
[train]: no. 03 ,bandwidth, 20 ,[video_idx], 208 ,[Category], tshirt ,[Pred], tshirt ,[Time], 0.523176908493042
[train]: no. 03 ,bandwidth, 20 ,[video_idx], 209 ,[Category], tshirt ,[Pred], tshirt ,[Time], 0.5345077514648438
[train]: no. 03 ,bandwidth, 20 ,[video_idx], 210 ,[Category], tshirt ,[Pred], pant ,[Time], 0.5449841022491455
[train]: no. 04 ,bandwidth, 20 ,[video_idx], 41 ,[Category], pant ,[Pred], pant ,[Time], 0.012061357498168945
[train]: no. 04 ,bandwidth, 20 ,[video_idx], 42 ,[Category], pant ,[Pred], pant ,[Time], 0.022819995880126953
[train]: no. 04 ,bandwidth, 20 ,[video_idx], 43 ,[Category], pant ,[Pred], pant ,[Time], 0.03400468826293945
[train]: no. 04 ,bandwidth, 20 ,[video_idx], 44 ,[Category], pant ,[Pred], pant ,[Time], 0.044699907302856445
[train]: no. 04 ,bandwidth, 20 ,[video_idx], 45 ,[Category], pant ,[Pred], pant ,[Time], 0.055396080017089844
[train]: no. 04 ,bandwidth, 20 ,[video_idx], 46 ,[Category], pant ,[Pred], pant ,[Time], 0.06656408309936523
[train]: no. 04 ,bandwidth, 20 ,[video_idx], 47 ,[Category], pant ,[Pred], pant ,[Time], 0.07780671119689941
[train]: no. 04 ,bandwidth, 20 ,[video_idx], 48 ,[Category], pant ,[Pred], pant ,[Time], 0.0890648365020752
[train]: no. 04 ,bandwidth, 20 ,[video_idx], 49 ,[Category], pant ,[Pred], pant ,[Time], 0.1001729965209961
[train]: no. 04 ,bandwidth, 20 ,[video_idx], 50 ,[Category], pant ,[Pred], pant ,[Time], 0.11140918731689453
[train]: no. 04 ,bandwidth, 20 ,[video_idx], 81 ,[Category], shirt ,[Pred], shirt ,[Time], 0.12221169471740723
[train]: no. 04 ,bandwidth, 20 ,[video_idx], 82 ,[Category], shirt ,[Pred], shirt ,[Time], 0.13303017616271973
[train]: no. 04 ,bandwidth, 20 ,[video_idx], 83 ,[Category], shirt ,[Pred], shirt ,[Time], 0.14393973350524902
[train]: no. 04 ,bandwidth, 20 ,[video_idx], 84 ,[Category], shirt ,[Pred], pant ,[Time], 0.15439391136169434
[train]: no. 04 ,bandwidth, 20 ,[video_idx], 85 ,[Category], shirt ,[Pred], shirt ,[Time], 0.1651449203491211
[train]: no. 04 ,bandwidth, 20 ,[video_idx], 86 ,[Category], shirt ,[Pred], shirt ,[Time], 0.17580914497375488
[train]: no. 04 ,bandwidth, 20 ,[video_idx], 87 ,[Category], shirt ,[Pred], pant ,[Time], 0.18626856803894043
[train]: no. 04 ,bandwidth, 20 ,[video_idx], 88 ,[Category], shirt ,[Pred], shirt ,[Time], 0.19736933708190918
[train]: no. 04 ,bandwidth, 20 ,[video_idx], 89 ,[Category], shirt ,[Pred], shirt ,[Time], 0.20854520797729492
[train]: no. 04 ,bandwidth, 20 ,[video_idx], 90 ,[Category], shirt ,[Pred], shirt ,[Time], 0.21965622901916504
[train]: no. 04 ,bandwidth, 20 ,[video_idx], 121 ,[Category], sweater ,[Pred], sweater ,[Time], 0.2310199737548828
[train]: no. 04 ,bandwidth, 20 ,[video_idx], 122 ,[Category], sweater ,[Pred], sweater ,[Time], 0.24251651763916016
[train]: no. 04 ,bandwidth, 20 ,[video_idx], 123 ,[Category], sweater ,[Pred], sweater ,[Time], 0.2535998821258545
[train]: no. 04 ,bandwidth, 20 ,[video_idx], 124 ,[Category], sweater ,[Pred], sweater ,[Time], 0.2645893096923828
[train]: no. 04 ,bandwidth, 20 ,[video_idx], 125 ,[Category], sweater ,[Pred], sweater ,[Time], 0.27510881423950195
[train]: no. 04 ,bandwidth, 20 ,[video_idx], 126 ,[Category], sweater ,[Pred], sweater ,[Time], 0.2859678268432617
[train]: no. 04 ,bandwidth, 20 ,[video_idx], 127 ,[Category], sweater ,[Pred], sweater ,[Time], 0.29698967933654785
[train]: no. 04 ,bandwidth, 20 ,[video_idx], 128 ,[Category], sweater ,[Pred], sweater ,[Time], 0.3081185817718506
[train]: no. 04 ,bandwidth, 20 ,[video_idx], 129 ,[Category], sweater ,[Pred], sweater ,[Time], 0.3190469741821289
[train]: no. 04 ,bandwidth, 20 ,[video_idx], 130 ,[Category], sweater ,[Pred], sweater ,[Time], 0.3304159641265869
[train]: no. 04 ,bandwidth, 20 ,[video_idx], 161 ,[Category], towel ,[Pred], towel ,[Time], 0.34171080589294434
[train]: no. 04 ,bandwidth, 20 ,[video_idx], 162 ,[Category], towel ,[Pred], towel ,[Time], 0.35327863693237305
[train]: no. 04 ,bandwidth, 20 ,[video_idx], 163 ,[Category], towel ,[Pred], towel ,[Time], 0.364335298538208
[train]: no. 04 ,bandwidth, 20 ,[video_idx], 164 ,[Category], towel ,[Pred], pant ,[Time], 0.3747859001159668
[train]: no. 04 ,bandwidth, 20 ,[video_idx], 165 ,[Category], towel ,[Pred], pant ,[Time], 0.3851161003112793
[train]: no. 04 ,bandwidth, 20 ,[video_idx], 166 ,[Category], towel ,[Pred], pant ,[Time], 0.39559102058410645
[train]: no. 04 ,bandwidth, 20 ,[video_idx], 167 ,[Category], towel ,[Pred], towel ,[Time], 0.40624141693115234
[train]: no. 04 ,bandwidth, 20 ,[video_idx], 168 ,[Category], towel ,[Pred], towel ,[Time], 0.41710400581359863
[train]: no. 04 ,bandwidth, 20 ,[video_idx], 169 ,[Category], towel ,[Pred], towel ,[Time], 0.42760634422302246
[train]: no. 04 ,bandwidth, 20 ,[video_idx], 170 ,[Category], towel ,[Pred], pant ,[Time], 0.4381239414215088
[train]: no. 04 ,bandwidth, 20 ,[video_idx], 201 ,[Category], tshirt ,[Pred], tshirt ,[Time], 0.4488208293914795
[train]: no. 04 ,bandwidth, 20 ,[video_idx], 202 ,[Category], tshirt ,[Pred], tshirt ,[Time], 0.4593493938446045
[train]: no. 04 ,bandwidth, 20 ,[video_idx], 203 ,[Category], tshirt ,[Pred], tshirt ,[Time], 0.47015810012817383
[train]: no. 04 ,bandwidth, 20 ,[video_idx], 204 ,[Category], tshirt ,[Pred], pant ,[Time], 0.4805002212524414
[train]: no. 04 ,bandwidth, 20 ,[video_idx], 205 ,[Category], tshirt ,[Pred], pant ,[Time], 0.4908602237701416
